Name,SMILES,Type,CAS,MeltingPoint,BoilingPoint,LHV,FlashPoint,Density,OC,MolWt,LFL,UFL
"2,5-Dimethyl-1,5-hexadiene",C=C(C)CCC(=C)C,not biofuel,C=C(C)CCC(=C)C,110.19999999999999,110.109550448,110.19999999999999,110.19999999999999,110.19999999999999,110.19999999999999,110.19999999999999,110.19999999999999,110.19999999999999
"2,5-Dimethyl-2,4-hexadiene",CC(C)=CC=C(C)C,not biofuel,CC(C)=CC=C(C)C,110.19999999999999,110.109550448,110.19999999999999,110.19999999999999,110.19999999999999,110.19999999999999,110.19999999999999,110.19999999999999,110.19999999999999
"2,6-Octadiene",CC=CCCC=CC,not biofuel,CC=CCCC=CC,110.19999999999999,110.109550448,110.19999999999999,110.19999999999999,110.19999999999999,110.19999999999999,110.19999999999999,110.19999999999999,110.19999999999999
"2,6-Dimethyl-1,5-Heptadiene",C=C(C)CCC=C(C)C,not biofuel,C=C(C)CCC=C(C)C,124.22699999999998,124.12520051199999,124.22699999999998,124.22699999999998,124.22699999999998,124.22699999999998,124.22699999999998,124.22699999999998,124.22699999999998
Dicyclopentadiene,C1=CC2C3C=CC(C3)C2C1,not biofuel,C1=CC2C3C=CC(C3)C2C1,132.20599999999996,132.093900384,132.20599999999996,132.20599999999996,132.20599999999996,132.20599999999996,132.20599999999996,132.20599999999996,132.20599999999996
"4-Ethynyl-4-vinyl-1,6-heptadiene",C#CC(C=C)(CC=C)CC=C,not biofuel,C#CC(C=C)(CC=C)CC=C,146.233,146.109550448,146.233,146.233,146.233,146.233,146.233,146.233,146.233
1-Ethylcyclopentene,CCC1=CCCC1,not biofuel,CCC1=CCCC1,96.173,96.093900384,96.173,96.173,96.173,96.173,96.173,96.173,96.173
3-Ethylcyclopentene,CCC1C=CCC1,not biofuel,CCC1C=CCC1,96.173,96.093900384,96.173,96.173,96.173,96.173,96.173,96.173,96.173
Cycloheptene,C1=CCCCCC1,not biofuel,C1=CCCCCC1,96.173,96.093900384,96.173,96.173,96.173,96.173,96.173,96.173,96.173
"1,5,5-Trimethylcyclopentene",CC1=CCCC1(C)C,not biofuel,CC1=CCCC1(C)C,110.2,110.109550448,110.2,110.2,110.2,110.2,110.2,110.2,110.2
1-Propylcyclopentene,CCCC1=CCCC1,not biofuel,CCCC1=CCCC1,110.19999999999999,110.109550448,110.19999999999999,110.19999999999999,110.19999999999999,110.19999999999999,110.19999999999999,110.19999999999999,110.19999999999999
1-Ethylcyclohexene,CCC1=CCCCC1,not biofuel,CCC1=CCCCC1,110.2,110.109550448,110.2,110.2,110.2,110.2,110.2,110.2,110.2
1-Methylcycloheptene,CC1=CCCCCC1,not biofuel,CC1=CCCCCC1,110.20000000000002,110.109550448,110.20000000000002,110.20000000000002,110.20000000000002,110.20000000000002,110.20000000000002,110.20000000000002,110.20000000000002
Propadiene,C=C=C,not biofuel,C=C=C,40.06499999999999,40.031300128,40.06499999999999,40.06499999999999,40.06499999999999,40.06499999999999,40.06499999999999,40.06499999999999,40.06499999999999
"1,2-Butadiene",C=C=CC,not biofuel,C=C=CC,54.092,54.046950192,54.092,54.092,54.092,54.092,54.092,54.092,54.092
"3-Methyl-1,2-butadiene",C=C=C(C)C,not biofuel,C=C=C(C)C,68.11899999999999,68.062600256,68.11899999999999,68.11899999999999,68.11899999999999,68.11899999999999,68.11899999999999,68.11899999999999,68.11899999999999
"1,2-Pentadiene",C=C=CCC,not biofuel,C=C=CCC,68.119,68.062600256,68.119,68.119,68.119,68.119,68.119,68.119,68.119
"1,4-Pentadiene",C=CCC=C,not biofuel,C=CCC=C,68.119,68.062600256,68.119,68.119,68.119,68.119,68.119,68.119,68.119
"2,3-Pentadiene",CC=C=CC,not biofuel,CC=C=CC,68.119,68.062600256,68.119,68.119,68.119,68.119,68.119,68.119,68.119
3-Ethyl-4-methyl-2-pentene,CC=C(CC)C(C)C,not biofuel,CC=C(CC)C(C)C,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
"2,3,4-Trimethyl-2-pentene",CC(C)=C(C)C(C)C,not biofuel,CC(C)=C(C)C(C)C,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
"3,4,4-Trimethyl-2-pentene",CC=C(C)C(C)(C)C,not biofuel,CC=C(C)C(C)(C)C,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
"2-Ethyl-3,3-dimethyl-1-butene",C=C(CC)C(C)(C)C,not biofuel,C=C(CC)C(C)(C)C,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
Cyclopropene,C1=CC1,not biofuel,C1=CC1,40.06499999999999,40.031300128,40.06499999999999,40.06499999999999,40.06499999999999,40.06499999999999,40.06499999999999,40.06499999999999,40.06499999999999
Cyclobutene,C1=CCC1,not biofuel,C1=CCC1,54.09199999999999,54.046950192,54.09199999999999,54.09199999999999,54.09199999999999,54.09199999999999,54.09199999999999,54.09199999999999,54.09199999999999
3-Ethyl-2-methyl-1-pentene,C=C(C)C(CC)CC,not biofuel,C=C(C)C(CC)CC,112.216,112.12520051199999,112.216,112.216,112.216,112.216,112.216,112.216,112.216
3-Ethyl-4-methyl-1-pentene,C=CC(CC)C(C)C,not biofuel,C=CC(CC)C(C)C,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
"2,3,3-Trimethyl-1-pentene",C=C(C)C(C)(C)CC,not biofuel,C=C(C)C(C)(C)CC,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
"2,3,4-trimethyl-1-pentene",C=C(C)C(C)C(C)C,not biofuel,C=C(C)C(C)C(C)C,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
"2,4,4-Trimethyl-1-pentene",C=C(C)CC(C)(C)C,not biofuel,C=C(C)CC(C)(C)C,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
"3,3,4-trimethyl-1-pentene",C=CC(C)(C)C(C)C,not biofuel,C=CC(C)(C)C(C)C,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
"3,4,4-trimethyl-1-pentene",C=CC(C)C(C)(C)C,not biofuel,C=CC(C)C(C)(C)C,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
"2,4,4-Trimethyl-2-pentene",CC(C)=CC(C)(C)C,not biofuel,CC(C)=CC(C)(C)C,112.216,112.12520051199999,112.216,112.216,112.216,112.216,112.216,112.216,112.216
2-methylheptane,CCCCCC(C)C,not biofuel,CCCCCC(C)C,114.23199999999999,114.14085057599999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999
3-methylheptane,CCCCC(C)CC,not biofuel,CCCCC(C)CC,114.23199999999999,114.14085057599999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999
4-methylheptane,CCCC(C)CCC,not biofuel,CCCC(C)CCC,114.232,114.14085057599999,114.232,114.232,114.232,114.232,114.232,114.232,114.232
n-heptane,CCCCCCC,not biofuel,CCCCCCC,100.205,100.12520051199999,100.205,100.205,100.205,100.205,100.205,100.205,100.205
n-hexane,CCCCCC,not biofuel,CCCCCC,86.178,86.109550448,86.178,86.178,86.178,86.178,86.178,86.178,86.178
3-Ethylhexane,CCCC(CC)CC,not biofuel,CCCC(CC)CC,114.232,114.14085057599999,114.232,114.232,114.232,114.232,114.232,114.232,114.232
2-Methyloctane,CCCCCCC(C)C,not biofuel,CCCCCCC(C)C,128.259,128.15650064,128.259,128.259,128.259,128.259,128.259,128.259,128.259
"2,2-Dimethylheptane",CCCCCC(C)(C)C,not biofuel,CCCCCC(C)(C)C,128.259,128.15650064,128.259,128.259,128.259,128.259,128.259,128.259,128.259
"2,2-dimethyloctane",CCCCCCC(C)(C)C,not biofuel,CCCCCCC(C)(C)C,142.286,142.172150704,142.286,142.286,142.286,142.286,142.286,142.286,142.286
cycloheptane,C1CCCCCC1,not biofuel,C1CCCCCC1,98.18900000000001,98.109550448,98.18900000000001,98.18900000000001,98.18900000000001,98.18900000000001,98.18900000000001,98.18900000000001,98.18900000000001
n-Propylcyclopentane,CCCC1CCCC1,not biofuel,CCCC1CCCC1,112.21600000000001,112.12520051199999,112.21600000000001,112.21600000000001,112.21600000000001,112.21600000000001,112.21600000000001,112.21600000000001,112.21600000000001
n-propylcyclohexane,CCCCC1CCCCC1,not biofuel,CCCCC1CCCCC1,140.26999999999998,140.15650064,140.26999999999998,140.26999999999998,140.26999999999998,140.26999999999998,140.26999999999998,140.26999999999998,140.26999999999998
Pentane,CCCCC,not biofuel,CCCCC,72.151,72.093900384,72.151,72.151,72.151,72.151,72.151,72.151,72.151
"1,3-Dimethylcyclopentane",CC1(C)CCCC1,not biofuel,CC1(C)CCCC1,98.18900000000001,98.109550448,98.18900000000001,98.18900000000001,98.18900000000001,98.18900000000001,98.18900000000001,98.18900000000001,98.18900000000001
iso-Butylcyclohexane,CC(C)CC1CCCCC1,not biofuel,CC(C)CC1CCCCC1,140.26999999999998,140.15650064,140.26999999999998,140.26999999999998,140.26999999999998,140.26999999999998,140.26999999999998,140.26999999999998,140.26999999999998
Sec-Butylcyclohexane,CCC(C)C1CCCCC1,not biofuel,CCC(C)C1CCCCC1,140.26999999999998,140.15650064,140.26999999999998,140.26999999999998,140.26999999999998,140.26999999999998,140.26999999999998,140.26999999999998,140.26999999999998
"1,4-Dimethylcyclohexane",CC1(C)CCCCC1,not biofuel,CC1(C)CCCCC1,112.21600000000001,112.12520051199999,112.21600000000001,112.21600000000001,112.21600000000001,112.21600000000001,112.21600000000001,112.21600000000001,112.21600000000001
2-Methyl-1-Heptene,C=CCCCCCC(C)C,not biofuel,C=CCCCCCC(C)C,140.26999999999998,140.15650064,140.26999999999998,140.26999999999998,140.26999999999998,140.26999999999998,140.26999999999998,140.26999999999998,140.26999999999998
"5,5-Dimethyl-2-hexene",CC=CCC(C)(C)C,not biofuel,CC=CCC(C)(C)C,112.216,112.12520051199999,112.216,112.216,112.216,112.216,112.216,112.216,112.216
"2,2-Dimethyl-3-hexene",CCC=CC(C)(C)C,not biofuel,CCC=CC(C)(C)C,112.216,112.12520051199999,112.216,112.216,112.216,112.216,112.216,112.216,112.216
"2,3-Dimethyl-3-hexene",CCC=C(C)C(C)C,not biofuel,CCC=C(C)C(C)C,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
"2,4-Dimethyl-3-hexene",CCC(C)=CC(C)C,not biofuel,CCC(C)=CC(C)C,112.21599999999997,112.12520051199999,112.21599999999997,112.21599999999997,112.21599999999997,112.21599999999997,112.21599999999997,112.21599999999997,112.21599999999997
"2,5-Dimethyl-3-hexene",CC(C)C=CC(C)C,not biofuel,CC(C)C=CC(C)C,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
"2,4-Dimethyl-2-hexene",CCC(C)C=C(C)C,not biofuel,CCC(C)C=C(C)C,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
"2,5-Dimethyl-2-hexene",CC(C)=CCC(C)C,not biofuel,CC(C)=CCC(C)C,112.216,112.12520051199999,112.216,112.216,112.216,112.216,112.216,112.216,112.216
"3,4-Dimethyl-2-hexene",CC=C(C)C(C)CC,not biofuel,CC=C(C)C(C)CC,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
"3,5-Dimethyl-2-hexene",CC=C(C)CC(C)C,not biofuel,CC=C(C)CC(C)C,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
"4,4-Dimethyl-2-hexene",CC=CC(C)(C)CC,not biofuel,CC=CC(C)(C)CC,112.216,112.12520051199999,112.216,112.216,112.216,112.216,112.216,112.216,112.216
"4,5-Dimethyl-2-hexene",CC=CC(C)C(C)C,not biofuel,CC=CC(C)C(C)C,112.216,112.12520051199999,112.216,112.216,112.216,112.216,112.216,112.216,112.216
"2,4-Dimethyl-1-hexene",C=C(C)CC(C)CC,not biofuel,C=C(C)CC(C)CC,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
"2,5-Dimethyl-1-hexene",C=C(C)CCC(C)C,not biofuel,C=C(C)CCC(C)C,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
"3,4-Dimethyl-1-hexene",C=CC(C)C(C)CC,not biofuel,C=CC(C)C(C)CC,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
"3,5-Dimethyl-1-hexene",C=CC(C)CC(C)C,not biofuel,C=CC(C)CC(C)C,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
"4,5-Dimethyl-1-hexene",C=CCC(C)C(C)C,not biofuel,C=CCC(C)C(C)C,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
"3,3-Dimethyl-1-hexene",C=CC(C)(C)CCC,not biofuel,C=CC(C)(C)CCC,112.216,112.12520051199999,112.216,112.216,112.216,112.216,112.216,112.216,112.216
"4,4-Dimethyl-1-hexene",C=CCC(C)(C)CC,not biofuel,C=CCC(C)(C)CC,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
"5,5-Dimethyl-1-hexene",C=CCCC(C)(C)C,not biofuel,C=CCCC(C)(C)C,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
"2,3-Dimethyl-2-hexene",CCCC(C)=C(C)C,not biofuel,CCCC(C)=C(C)C,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
2-methyl-2-heptene,CCCCC=C(C)C,not biofuel,CCCCC=C(C)C,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
3-methyl-2-heptene,CC=C(C)CCCC,not biofuel,CC=C(C)CCCC,112.216,112.12520051199999,112.216,112.216,112.216,112.216,112.216,112.216,112.216
4-methyl-2-heptene,CC=CC(C)CCC,not biofuel,CC=CC(C)CCC,112.21600000000001,112.12520051199999,112.21600000000001,112.21600000000001,112.21600000000001,112.21600000000001,112.21600000000001,112.21600000000001,112.21600000000001
5-methyl-2-heptene,CC=CCC(C)CC,not biofuel,CC=CCC(C)CC,112.216,112.12520051199999,112.216,112.216,112.216,112.216,112.216,112.216,112.216
6-methyl-2-heptene,CC=CCCC(C)C,not biofuel,CC=CCCC(C)C,112.216,112.12520051199999,112.216,112.216,112.216,112.216,112.216,112.216,112.216
2-methyl-3-heptene,CCCC=CC(C)C,not biofuel,CCCC=CC(C)C,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
3-methyl-3-heptene,CCCC=C(C)CC,not biofuel,CCCC=C(C)CC,112.216,112.12520051199999,112.216,112.216,112.216,112.216,112.216,112.216,112.216
4-methyl-3-heptene,CCC=C(C)CCC,not biofuel,CCC=C(C)CCC,112.216,112.12520051199999,112.216,112.216,112.216,112.216,112.216,112.216,112.216
5-methyl-3-heptene,CCC=CC(C)CC,not biofuel,CCC=CC(C)CC,112.216,112.12520051199999,112.216,112.216,112.216,112.216,112.216,112.216,112.216
"2,3-Dimethyl-1-hexene",C=C(C)C(C)CCC,not biofuel,C=C(C)C(C)CCC,112.216,112.12520051199999,112.216,112.216,112.216,112.216,112.216,112.216,112.216
Ethylcyclopentane,CCC1CCCC1,not biofuel,CCC1CCCC1,98.18900000000001,98.109550448,98.18900000000001,98.18900000000001,98.18900000000001,98.18900000000001,98.18900000000001,98.18900000000001,98.18900000000001
"1,1-Dimethylcyclopentane",CC1(C)CCCC1,not biofuel,CC1(C)CCCC1,98.18900000000001,98.109550448,98.18900000000001,98.18900000000001,98.18900000000001,98.18900000000001,98.18900000000001,98.18900000000001,98.18900000000001
"1,2-Dimethylcyclopentane",CC1CCCC1C,not biofuel,CC1CCCC1C,98.189,98.109550448,98.189,98.189,98.189,98.189,98.189,98.189,98.189
"cis-1,3-Dimethylcyclopentane",CC1CCC(C)C1,not biofuel,CC1CCC(C)C1,98.189,98.109550448,98.189,98.189,98.189,98.189,98.189,98.189,98.189
Isopropylcyclopentane,CC(C)C1CCCC1,not biofuel,CC(C)C1CCCC1,112.21600000000001,112.12520051199999,112.21600000000001,112.21600000000001,112.21600000000001,112.21600000000001,112.21600000000001,112.21600000000001,112.21600000000001
1-Ethyl-3-methylcyclopentane,CCC1CCC(C)C1,not biofuel,CCC1CCC(C)C1,112.216,112.12520051199999,112.216,112.216,112.216,112.216,112.216,112.216,112.216
"1,2-Dimethylcyclohexane",CC1CCCCC1C,not biofuel,CC1CCCCC1C,112.216,112.12520051199999,112.216,112.216,112.216,112.216,112.216,112.216,112.216
"1,3-Dimethylcyclohexane",CC1CCCC(C)C1,not biofuel,CC1CCCC(C)C1,112.216,112.12520051199999,112.216,112.216,112.216,112.216,112.216,112.216,112.216
"1,4-Dimethylcyclohexane",CC1CCC(C)CC1,not biofuel,CC1CCC(C)CC1,112.216,112.12520051199999,112.216,112.216,112.216,112.216,112.216,112.216,112.216
"1,1,2-Trimethylcyclohexane",CC1CCCCC1(C)C,not biofuel,CC1CCCCC1(C)C,126.243,126.14085057599999,126.243,126.243,126.243,126.243,126.243,126.243,126.243
"1,1,3-Trimethylcyclohexane",CC1CCCC(C)(C)C1,not biofuel,CC1CCCC(C)(C)C1,126.243,126.14085057599999,126.243,126.243,126.243,126.243,126.243,126.243,126.243
"1,2,3-Trimethylcyclohexane",CC1CCCC(C)C1C,not biofuel,CC1CCCC(C)C1C,126.24299999999998,126.14085057599999,126.24299999999998,126.24299999999998,126.24299999999998,126.24299999999998,126.24299999999998,126.24299999999998,126.24299999999998
"1,2,4-Trimethylcyclohexane",CC1CCC(C)C(C)C1,not biofuel,CC1CCC(C)C(C)C1,126.24299999999998,126.14085057599999,126.24299999999998,126.24299999999998,126.24299999999998,126.24299999999998,126.24299999999998,126.24299999999998,126.24299999999998
"1,3,5-Trimethylcyclohexane",CC1CC(C)CC(C)C1,not biofuel,CC1CC(C)CC(C)C1,126.243,126.14085057599999,126.243,126.243,126.243,126.243,126.243,126.243,126.243
"1,1-Dimethylcycloheptane",CC1(C)CCCCCC1,not biofuel,CC1(C)CCCCCC1,126.24300000000001,126.14085057599999,126.24300000000001,126.24300000000001,126.24300000000001,126.24300000000001,126.24300000000001,126.24300000000001,126.24300000000001
Ethylcycloheptane,CCC1CCCCCC1,not biofuel,CCC1CCCCCC1,126.24300000000001,126.14085057599999,126.24300000000001,126.24300000000001,126.24300000000001,126.24300000000001,126.24300000000001,126.24300000000001,126.24300000000001
3-Ethylpentane,CCC(CC)CC,not biofuel,CCC(CC)CC,100.205,100.12520051199999,100.205,100.205,100.205,100.205,100.205,100.205,100.205
"2,2,3-Trimethylbutane",CC(C)C(C)(C)C,not biofuel,CC(C)C(C)(C)C,100.20499999999998,100.12520051199999,100.20499999999998,100.20499999999998,100.20499999999998,100.20499999999998,100.20499999999998,100.20499999999998,100.20499999999998
2-Methylheptane,CCCCCC(C)C,not biofuel,CCCCCC(C)C,114.23199999999999,114.14085057599999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999
"2,3-Dimethylhexane",CCCC(C)C(C)C,not biofuel,CCCC(C)C(C)C,114.23199999999999,114.14085057599999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999
"2,4-Dimethylhexane",CCC(C)CC(C)C,not biofuel,CCC(C)CC(C)C,114.23199999999999,114.14085057599999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999
"2,5-Dimethylhexane",CC(C)CCC(C)C,not biofuel,CC(C)CCC(C)C,114.23199999999999,114.14085057599999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999
"3,3-Dimethylhexane",CCCC(C)(C)CC,not biofuel,CCCC(C)(C)CC,114.23199999999999,114.14085057599999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999
"2,2-Dimethylhexane",CCCCC(C)(C)C,not biofuel,CCCCC(C)(C)C,114.23199999999999,114.14085057599999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999
"3,4-Dimethylhexane",CCC(C)C(C)CC,not biofuel,CCC(C)C(C)CC,114.23199999999999,114.14085057599999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999
3-Ethylhexane,CCCC(CC)CC,not biofuel,CCCC(CC)CC,114.232,114.14085057599999,114.232,114.232,114.232,114.232,114.232,114.232,114.232
"2,3-Dimethylpentane",CCC(C)C(C)C,not biofuel,CCC(C)C(C)C,100.20499999999998,100.12520051199999,100.20499999999998,100.20499999999998,100.20499999999998,100.20499999999998,100.20499999999998,100.20499999999998,100.20499999999998
"2,4-Dimethylpentane",CC(C)CC(C)C,not biofuel,CC(C)CC(C)C,100.20499999999998,100.12520051199999,100.20499999999998,100.20499999999998,100.20499999999998,100.20499999999998,100.20499999999998,100.20499999999998,100.20499999999998
3-Ethylpentane,CCC(CC)CC,not biofuel,CCC(CC)CC,100.205,100.12520051199999,100.205,100.205,100.205,100.205,100.205,100.205,100.205
"2,2,3-Trimethylbutane",CC(C)C(C)(C)C,not biofuel,CC(C)C(C)(C)C,100.20499999999998,100.12520051199999,100.20499999999998,100.20499999999998,100.20499999999998,100.20499999999998,100.20499999999998,100.20499999999998,100.20499999999998
2-Methylheptane,CCCCCC(C)C,not biofuel,CCCCCC(C)C,114.23199999999999,114.14085057599999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999
